15-2-3 20:39:55.9|Info|Bootstrap|Starting NzbDrone - /usr/lib/sonarr/NzbDrone.exe - Version 2.0.0.2722
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "Profiles_temp" SELECT "Id", "Name", "Cutoff", "Items", "Language" FROM "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|DROP TABLE "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|ALTER TABLE "Profiles_temp" RENAME TO "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityProfiles_Name" ON "Profiles" ("Name" ASC)
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0209760
15-2-3 20:39:59.0|Debug|MigrationLogger|-> 1 Insert operations completed in 00:00:00.0007350 taking an average of 00:00:00.0007350
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (70, '2015-02-04T02:39:59', 'delay_profile')
15-2-3 20:39:59.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.0|Debug|MigrationLogger|70: delay_profile migrated
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0266270
15-2-3 20:39:59.0|Info|MigrationLogger|*** 71: unknown_quality_in_profile migrating ***
15-2-3 20:39:59.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.0|Info|unknown_quality_in_profile|Starting migration  to 71
15-2-3 20:39:59.0|Debug|MigrationLogger|DeleteColumn QualityDefinitions Weight
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE TABLE "QualityDefinitions_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" INTEGER NOT NULL, "MaxSize" INTEGER NOT NULL)
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "QualityDefinitions_temp" SELECT "Id", "Quality", "Title", "MinSize", "MaxSize" FROM "QualityDefinitions"
15-2-3 20:39:59.0|Debug|MigrationLogger|DROP TABLE "QualityDefinitions"
15-2-3 20:39:59.0|Debug|MigrationLogger|ALTER TABLE "QualityDefinitions_temp" RENAME TO "QualityDefinitions"
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0220740
15-2-3 20:39:59.0|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:59.0|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0012790
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (71, '2015-02-04T02:39:59', 'unknown_quality_in_profile')
15-2-3 20:39:59.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.0|Debug|MigrationLogger|71: unknown_quality_in_profile migrated
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0130620
15-2-3 20:39:59.0|Info|MigrationLogger|*** 72: history_downloadId migrating ***
15-2-3 20:39:59.0|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.0|Info|history_downloadId|Starting migration  to 72
15-2-3 20:39:59.0|Debug|MigrationLogger|AlterTable History
15-2-3 20:39:59.0|Debug|MigrationLogger|
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0001760
15-2-3 20:39:59.0|Debug|MigrationLogger|CreateColumn History DownloadId String
15-2-3 20:39:59.0|Debug|MigrationLogger|ALTER TABLE "History" ADD COLUMN "DownloadId" TEXT
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0005060
15-2-3 20:39:59.0|Debug|MigrationLogger|CreateIndex History (DownloadId)
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0004780
15-2-3 20:39:59.0|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:59.0|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0004360
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (72, '2015-02-04T02:39:59', 'history_downloadId')
15-2-3 20:39:59.0|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.1|Debug|MigrationLogger|72: history_downloadId migrated
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0127530
15-2-3 20:39:59.1|Info|MigrationLogger|*** 73: clear_ratings migrating ***
15-2-3 20:39:59.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.1|Info|clear_ratings|Starting migration  to 73
15-2-3 20:39:59.1|Debug|MigrationLogger|UpdateData 
15-2-3 20:39:59.1|Debug|MigrationLogger|UPDATE "Series" SET "Ratings" = '{}' WHERE 1 = 1
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0003980
15-2-3 20:39:59.1|Debug|MigrationLogger|UpdateData 
15-2-3 20:39:59.1|Debug|MigrationLogger|UPDATE "Episodes" SET "Ratings" = '{}' WHERE 1 = 1
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0003600
15-2-3 20:39:59.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (73, '2015-02-04T02:39:59', 'clear_ratings')
15-2-3 20:39:59.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.1|Debug|MigrationLogger|73: clear_ratings migrated
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0103150
15-2-3 20:39:59.1|Info|MigrationLogger|*** 74: disable_eztv migrating ***
15-2-3 20:39:59.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.1|Info|disable_eztv|Starting migration  to 74
15-2-3 20:39:59.1|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET EnableRss = 0, EnableSearch = 0 WHERE Implementation = 'Eztv' AND Settings LIKE '%ezrss.it%'
15-2-3 20:39:59.1|Debug|MigrationLogger|UPDATE Indexers SET EnableRss = 0, EnableSearch = 0 WHERE Implementation = 'Eztv' AND Settings LIKE '%ezrss.it%'
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0004480
15-2-3 20:39:59.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (74, '2015-02-04T02:39:59', 'disable_eztv')
15-2-3 20:39:59.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.1|Debug|MigrationLogger|74: disable_eztv migrated
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0151860
15-2-3 20:39:59.1|Info|MigrationLogger|*** 75: force_lib_update migrating ***
15-2-3 20:39:59.1|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.1|Info|force_lib_update|Starting migration  to 75
15-2-3 20:39:59.1|Debug|MigrationLogger|UpdateData 
15-2-3 20:39:59.1|Debug|MigrationLogger|UPDATE "ScheduledTasks" SET "LastExecution" = '2014-01-01 00:00:00' WHERE "TypeName" = 'NzbDrone.Core.Tv.Commands.RefreshSeriesCommand'
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0005510
15-2-3 20:39:59.1|Debug|MigrationLogger|UpdateData 
15-2-3 20:39:59.1|Debug|MigrationLogger|UPDATE "Series" SET "LastInfoSync" = '2014-01-01 00:00:00' WHERE 1 = 1
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0004100
15-2-3 20:39:59.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (75, '2015-02-04T02:39:59', 'force_lib_update')
15-2-3 20:39:59.1|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.1|Debug|MigrationLogger|75: force_lib_update migrated
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:00.0108610
15-2-3 20:39:59.1|Debug|MigrationLogger|Took: 00:00:02.2812996
15-2-3 20:39:59.1|Info|MigrationLogger|*** Migrating data source=/home/rps/.config/NzbDrone/logs.db;cache size=-10485760;datetimekind=Utc;journal mode=Wal;pooling=True;version=3 ***
15-2-3 20:39:59.2|Info|MigrationLogger|*** VersionMigration migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|CreateTable VersionInfo
15-2-3 20:39:59.2|Debug|MigrationLogger|CREATE TABLE "VersionInfo" ("Version" INTEGER NOT NULL)
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0004810
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|VersionMigration migrated
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0250030
15-2-3 20:39:59.2|Info|MigrationLogger|*** VersionUniqueMigration migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|CreateIndex VersionInfo (Version)
15-2-3 20:39:59.2|Debug|MigrationLogger|CREATE UNIQUE INDEX "UC_Version" ON "VersionInfo" ("Version" ASC)
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0007350
15-2-3 20:39:59.2|Debug|MigrationLogger|AlterTable VersionInfo
15-2-3 20:39:59.2|Debug|MigrationLogger|
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0001720
15-2-3 20:39:59.2|Debug|MigrationLogger|CreateColumn VersionInfo AppliedOn DateTime
15-2-3 20:39:59.2|Debug|MigrationLogger|ALTER TABLE "VersionInfo" ADD COLUMN "AppliedOn" DATETIME
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0004890
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|VersionUniqueMigration migrated
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0126210
15-2-3 20:39:59.2|Info|MigrationLogger|*** VersionDescriptionMigration migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|AlterTable VersionInfo
15-2-3 20:39:59.2|Debug|MigrationLogger|
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0001900
15-2-3 20:39:59.2|Debug|MigrationLogger|CreateColumn VersionInfo Description String
15-2-3 20:39:59.2|Debug|MigrationLogger|ALTER TABLE "VersionInfo" ADD COLUMN "Description" TEXT
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0004570
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|VersionDescriptionMigration migrated
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0057570
15-2-3 20:39:59.2|Info|MigrationLogger|*** 1: InitialSetup migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Info|InitialSetup|Starting migration to 1
15-2-3 20:39:59.2|Debug|MigrationLogger|CreateTable Logs
15-2-3 20:39:59.2|Debug|MigrationLogger|CREATE TABLE "Logs" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Message" TEXT NOT NULL, "Time" DATETIME NOT NULL, "Logger" TEXT NOT NULL, "Method" TEXT, "Exception" TEXT, "ExceptionType" TEXT, "Level" TEXT NOT NULL)
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0009590
15-2-3 20:39:59.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (1, '2015-02-04T02:39:59', 'InitialSetup')
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|1: InitialSetup migrated
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0101610
15-2-3 20:39:59.2|Info|MigrationLogger|*** 2: remove_tvrage_imdb_unique_constraint migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Info|remove_tvrage_imdb_unique_constraint|Starting migration to 2
15-2-3 20:39:59.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (2, '2015-02-04T02:39:59', 'remove_tvrage_imdb_unique_constraint')
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.2|Debug|MigrationLogger|2: remove_tvrage_imdb_unique_constraint migrated
15-2-3 20:39:59.2|Debug|MigrationLogger|Took: 00:00:00.0071970
15-2-3 20:39:59.2|Info|MigrationLogger|*** 3: remove_renamed_scene_mapping_columns migrating ***
15-2-3 20:39:59.2|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.2|Info|remove_renamed_scene_mapping_columns|Starting migration to 3
15-2-3 20:39:59.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (3, '2015-02-04T02:39:59', 'remove_renamed_scene_mapping_columns')
15-2-3 20:39:59.2|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.3|Debug|MigrationLogger|3: remove_renamed_scene_mapping_columns migrated
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0272900
15-2-3 20:39:59.3|Info|MigrationLogger|*** 4: updated_history migrating ***
15-2-3 20:39:59.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.3|Info|updated_history|Starting migration to 4
15-2-3 20:39:59.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (4, '2015-02-04T02:39:59', 'updated_history')
15-2-3 20:39:59.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.3|Debug|MigrationLogger|4: updated_history migrated
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0109280
15-2-3 20:39:59.3|Info|MigrationLogger|*** 5: added_eventtype_to_history migrating ***
15-2-3 20:39:59.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.3|Info|added_eventtype_to_history|Starting migration to 5
15-2-3 20:39:59.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (5, '2015-02-04T02:39:59', 'added_eventtype_to_history')
15-2-3 20:39:59.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.3|Debug|MigrationLogger|5: added_eventtype_to_history migrated
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0088280
15-2-3 20:39:59.3|Info|MigrationLogger|*** 6: add_index_to_log_time migrating ***
15-2-3 20:39:59.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.3|Info|add_index_to_log_time|Starting migration to 6
15-2-3 20:39:59.3|Debug|MigrationLogger|DeleteTable Logs
15-2-3 20:39:59.3|Debug|MigrationLogger|DROP TABLE "Logs"
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0005470
15-2-3 20:39:59.3|Debug|MigrationLogger|CreateTable Logs
15-2-3 20:39:59.3|Debug|MigrationLogger|CREATE TABLE "Logs" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Message" TEXT NOT NULL, "Time" DATETIME NOT NULL, "Logger" TEXT NOT NULL, "Method" TEXT, "Exception" TEXT, "ExceptionType" TEXT, "Level" TEXT NOT NULL)
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0008800
15-2-3 20:39:59.3|Debug|MigrationLogger|CreateIndex Logs (Time)
15-2-3 20:39:59.3|Debug|MigrationLogger|CREATE INDEX "IX_Logs_Time" ON "Logs" ("Time" ASC)
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0004060
15-2-3 20:39:59.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (6, '2015-02-04T02:39:59', 'add_index_to_log_time')
15-2-3 20:39:59.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.3|Debug|MigrationLogger|6: add_index_to_log_time migrated
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0136890
15-2-3 20:39:59.3|Info|MigrationLogger|*** 7: add_renameEpisodes_to_naming migrating ***
15-2-3 20:39:59.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.3|Info|add_renameEpisodes_to_naming|Starting migration to 7
15-2-3 20:39:59.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (7, '2015-02-04T02:39:59', 'add_renameEpisodes_to_naming')
15-2-3 20:39:59.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.3|Debug|MigrationLogger|7: add_renameEpisodes_to_naming migrated
15-2-3 20:39:59.3|Debug|MigrationLogger|Took: 00:00:00.0109900
15-2-3 20:39:59.3|Info|MigrationLogger|*** 8: remove_backlog migrating ***
15-2-3 20:39:59.3|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.3|Info|remove_backlog|Starting migration to 8
15-2-3 20:39:59.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (8, '2015-02-04T02:39:59', 'remove_backlog')
15-2-3 20:39:59.3|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|8: remove_backlog migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0140650
15-2-3 20:39:59.4|Info|MigrationLogger|*** 9: fix_rename_episodes migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|fix_rename_episodes|Starting migration to 9
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (9, '2015-02-04T02:39:59', 'fix_rename_episodes')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|9: fix_rename_episodes migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0153190
15-2-3 20:39:59.4|Info|MigrationLogger|*** 10: add_monitored migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|add_monitored|Starting migration to 10
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (10, '2015-02-04T02:39:59', 'add_monitored')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|10: add_monitored migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0093460
15-2-3 20:39:59.4|Info|MigrationLogger|*** 11: remove_ignored migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|remove_ignored|Starting migration to 11
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (11, '2015-02-04T02:39:59', 'remove_ignored')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|11: remove_ignored migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0110720
15-2-3 20:39:59.4|Info|MigrationLogger|*** 12: remove_custom_start_date migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|remove_custom_start_date|Starting migration to 12
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (12, '2015-02-04T02:39:59', 'remove_custom_start_date')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|12: remove_custom_start_date migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0151680
15-2-3 20:39:59.4|Info|MigrationLogger|*** 13: add_air_date_utc migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|add_air_date_utc|Starting migration to 13
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (13, '2015-02-04T02:39:59', 'add_air_date_utc')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|13: add_air_date_utc migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0143800
15-2-3 20:39:59.4|Info|MigrationLogger|*** 14: drop_air_date migrating ***
15-2-3 20:39:59.4|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.4|Info|drop_air_date|Starting migration to 14
15-2-3 20:39:59.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (14, '2015-02-04T02:39:59', 'drop_air_date')
15-2-3 20:39:59.4|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.4|Debug|MigrationLogger|14: drop_air_date migrated
15-2-3 20:39:59.4|Debug|MigrationLogger|Took: 00:00:00.0125700
15-2-3 20:39:59.5|Info|MigrationLogger|*** 15: add_air_date_as_string migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|add_air_date_as_string|Starting migration to 15
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (15, '2015-02-04T02:39:59', 'add_air_date_as_string')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|15: add_air_date_as_string migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0092720
15-2-3 20:39:59.5|Info|MigrationLogger|*** 16: updated_imported_history_item migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|updated_imported_history_item|Starting migration to 16
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (16, '2015-02-04T02:39:59', 'updated_imported_history_item')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|16: updated_imported_history_item migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0106780
15-2-3 20:39:59.5|Info|MigrationLogger|*** 17: reset_scene_names migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|reset_scene_names|Starting migration to 17
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (17, '2015-02-04T02:39:59', 'reset_scene_names')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|17: reset_scene_names migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0076070
15-2-3 20:39:59.5|Info|MigrationLogger|*** 18: remove_duplicates migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|remove_duplicates|Starting migration to 18
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (18, '2015-02-04T02:39:59', 'remove_duplicates')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|18: remove_duplicates migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0114230
15-2-3 20:39:59.5|Info|MigrationLogger|*** 19: restore_unique_constraints migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|restore_unique_constraints|Starting migration to 19
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (19, '2015-02-04T02:39:59', 'restore_unique_constraints')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|19: restore_unique_constraints migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0130050
15-2-3 20:39:59.5|Info|MigrationLogger|*** 20: add_year_and_seasons_to_series migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|add_year_and_seasons_to_series|Starting migration to 20
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (20, '2015-02-04T02:39:59', 'add_year_and_seasons_to_series')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.5|Debug|MigrationLogger|20: add_year_and_seasons_to_series migrated
15-2-3 20:39:59.5|Debug|MigrationLogger|Took: 00:00:00.0164260
15-2-3 20:39:59.5|Info|MigrationLogger|*** 21: drop_seasons_table migrating ***
15-2-3 20:39:59.5|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.5|Info|drop_seasons_table|Starting migration to 21
15-2-3 20:39:59.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (21, '2015-02-04T02:39:59', 'drop_seasons_table')
15-2-3 20:39:59.5|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|21: drop_seasons_table migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0131440
15-2-3 20:39:59.6|Info|MigrationLogger|*** 22: move_indexer_to_generic_provider migrating ***
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|move_indexer_to_generic_provider|Starting migration to 22
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (22, '2015-02-04T02:39:59', 'move_indexer_to_generic_provider')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|22: move_indexer_to_generic_provider migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0140580
15-2-3 20:39:59.6|Info|MigrationLogger|*** 23: add_config_contract_to_indexers migrating ***
15-2-3 20:39:59.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:59.6|Info|add_config_contract_to_indexers|Starting migration to 23
15-2-3 20:39:59.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (23, '2015-02-04T02:39:59', 'add_config_contract_to_indexers')
15-2-3 20:39:59.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:59.6|Debug|MigrationLogger|23: add_config_contract_to_indexers migrated
15-2-3 20:39:59.6|Debug|MigrationLogger|Took: 00:00:00.0099770
15-2-3 20:39:59.6|Info|MigrationLogger|*** 24: drop_tvdb_episodeid migrating ***
